sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
994,tang,11,唐朝（618－907，含武周时期）,712年,冷陉之战,https://zh.wikipedia.org/wiki/%E5%86%B7%E9%99%89%E4%B9%8B%E6%88%98,,未分级,冷陉之战 712年
995,tang,11,唐朝（618－907，含武周时期）,714年,滦水谷之战,https://zh.wikipedia.org/wiki/%E6%BB%A6%E6%B0%B4%E8%B0%B7%E4%B9%8B%E6%88%98,,未分级,滦水谷之战 714年
996,tang,11,唐朝（618－907，含武周时期）,714年,武街之战,https://zh.wikipedia.org/wiki/%E6%AD%A6%E8%A1%97%E4%B9%8B%E6%88%98,,未分级,武街之战 714年
997,tang,11,唐朝（618－907，含武周时期）,717年,拨换城之战,https://zh.wikipedia.org/wiki/%E6%8B%A8%E6%8D%A2%E5%9F%8E%E4%B9%8B%E6%88%98,,未分级,拨换城之战 717年
998,tang,11,唐朝（618－907，含武周时期）,727年,青海之战,https://zh.wikipedia.org/wiki/%E9%9D%92%E6%B5%B7%E4%B9%8B%E6%88%98,,未分级,青海之战 727年
999,tang,11,唐朝（618－907，含武周时期）,727年,瓜州之战,https://zh.wikipedia.org/wiki/%E7%93%9C%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,瓜州之战 727年
1000,tang,11,唐朝（618－907，含武周时期）,729年,石堡城之战,https://zh.wikipedia.org/wiki/%E7%9F%B3%E5%A0%A1%E5%9F%8E%E4%B9%8B%E6%88%98,,未分级,石堡城之战 729年
1001,tang,11,唐朝（618－907，含武周时期）,730年,唐攻契丹之战,https://zh.wikipedia.org/wiki/%E5%94%90%E6%94%BB%E5%A5%91%E4%B8%B9%E4%B9%8B%E6%88%98,,未分级,唐攻契丹之战 730年
1002,tang,11,唐朝（618－907，含武周时期）,747年,积石军之战,https://zh.wikipedia.org/wiki/%E7%A7%AF%E7%9F%B3%E5%86%9B%E4%B9%8B%E6%88%98,,未分级,积石军之战 747年
1003,tang,11,唐朝（618－907，含武周时期）,747年,唐击小勃律之战,https://zh.wikipedia.org/wiki/%E5%94%90%E5%87%BB%E5%B0%8F%E5%8B%83%E5%BE%8B%E4%B9%8B%E6%88%98,,未分级,唐击小勃律之战 747年
1004,tang,11,唐朝（618－907，含武周时期）,748年,青海之战,https://zh.wikipedia.org/wiki/%E9%9D%92%E6%B5%B7%E4%B9%8B%E6%88%98,,未分级,青海之战 748年
1005,tang,11,唐朝（618－907，含武周时期）,749年,石堡城之战,https://zh.wikipedia.org/wiki/%E7%9F%B3%E5%A0%A1%E5%9F%8E%E4%B9%8B%E6%88%98,,未分级,石堡城之战 749年
1006,tang,11,唐朝（618－907，含武周时期）,751年,怛罗斯战役,https://zh.wikipedia.org/wiki/%E6%80%9B%E7%BD%97%E6%96%AF%E6%88%98%E5%BD%B9,,未分级,怛罗斯战役 751年
1007,tang,11,唐朝（618－907，含武周时期）,750年－875年,唐与南诏战争,https://zh.wikipedia.org/wiki/%E5%94%90%E4%B8%8E%E5%8D%97%E8%AF%8F%E6%88%98%E4%BA%89,,未分级,唐与南诏战争 750年－875年
1008,tang,11,唐朝（618－907，含武周时期）,755年－763年,唐平安史之乱,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%8F%B2%E4%B9%8B%E4%B9%B1,,未分级,唐平安史之乱 755年－763年
1009,tang,11,唐朝（618－907，含武周时期）,755年,范阳起兵,https://zh.wikipedia.org/wiki/%E8%8C%83%E9%98%B3%E8%B5%B7%E5%85%B5,,未分级,范阳起兵 755年
1010,tang,11,唐朝（618－907，含武周时期）,755年,荥阳之战,https://zh.wikipedia.org/wiki/%E8%8D%A5%E9%98%B3%E4%B9%8B%E6%88%98_(755%E5%B9%B4),,未分级,荥阳之战 755年
1011,tang,11,唐朝（618－907，含武周时期）,755年,安军攻占东都之战,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%86%9B%E6%94%BB%E5%8D%A0%E4%B8%9C%E9%83%BD%E4%B9%8B%E6%88%98,,未分级,安军攻占东都之战 755年
1012,tang,11,唐朝（618－907，含武周时期）,755年,郭子仪击叛军之战,https://zh.wikipedia.org/wiki/%E9%83%AD%E5%AD%90%E4%BB%AA%E5%87%BB%E5%8F%9B%E5%86%9B%E4%B9%8B%E6%88%98,,未分级,郭子仪击叛军之战 755年
1013,tang,11,唐朝（618－907，含武周时期）,756年春,常山之战,https://zh.wikipedia.org/wiki/%E5%B8%B8%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,常山之战 756年春
1014,tang,11,唐朝（618－907，含武周时期）,756年,雍丘之战,https://zh.wikipedia.org/wiki/%E9%9B%8D%E4%B8%98%E4%B9%8B%E6%88%98,,未分级,雍丘之战 756年
1015,tang,11,唐朝（618－907，含武周时期）,756年,九门之战,https://zh.wikipedia.org/wiki/%E4%B9%9D%E9%97%A8%E4%B9%8B%E6%88%98,,未分级,九门之战 756年
1016,tang,11,唐朝（618－907，含武周时期）,756年,嘉山之战,https://zh.wikipedia.org/wiki/%E5%98%89%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,嘉山之战 756年
1017,tang,11,唐朝（618－907，含武周时期）,756年,南阳之战,https://zh.wikipedia.org/wiki/%E5%8D%97%E9%99%BD%E4%B9%8B%E6%88%B0_(%E5%94%90%E6%9C%9D),,未分级,南阳之战 756年
1018,tang,11,唐朝（618－907，含武周时期）,756年,灵宝之战,https://zh.wikipedia.org/wiki/%E7%81%B5%E5%AE%9D%E4%B9%8B%E6%88%98,,未分级,灵宝之战 756年
1019,tang,11,唐朝（618－907，含武周时期）,756年,陈涛斜之战,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%BF%A4%E6%96%9C%E4%B9%8B%E6%88%B0,,未分级,陈涛斜之战 756年
1020,tang,11,唐朝（618－907，含武周时期）,756年,宁陵之战,https://zh.wikipedia.org/wiki/%E5%AE%81%E9%99%B5%E4%B9%8B%E6%88%98,,未分级,宁陵之战 756年
1021,tang,11,唐朝（618－907，含武周时期）,757年春,太原之战,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%8E%9F%E4%B9%8B%E6%88%B0,,未分级,太原之战 757年春
1022,tang,11,唐朝（618－907，含武周时期）,757年,睢阳之战,https://zh.wikipedia.org/wiki/%E7%9D%A2%E9%98%B3%E4%B9%8B%E6%88%98,,未分级,睢阳之战 757年
1023,tang,11,唐朝（618－907，含武周时期）,757年,唐收复两京之战,https://zh.wikipedia.org/wiki/%E5%94%90%E6%94%B6%E5%A4%8D%E4%B8%A4%E4%BA%AC%E4%B9%8B%E6%88%98,,未分级,唐收复两京之战 757年
1024,tang,11,唐朝（618－907，含武周时期）,757年,河东之战,https://zh.wikipedia.org/wiki/%E6%B2%B3%E4%B8%9C%E4%B9%8B%E6%88%98,,未分级,河东之战 757年
1025,tang,11,唐朝（618－907，含武周时期）,757年,唐收复长安之战,https://zh.wikipedia.org/wiki/%E5%94%90%E6%94%B6%E5%A4%8D%E9%95%BF%E5%AE%89%E4%B9%8B%E6%88%98,,未分级,唐收复长安之战 757年
1026,tang,11,唐朝（618－907，含武周时期）,757年,唐收复洛阳之战,https://zh.wikipedia.org/wiki/%E5%94%90%E6%94%B6%E5%A4%8D%E6%B4%9B%E9%98%B3%E4%B9%8B%E6%88%98,,未分级,唐收复洛阳之战 757年
1027,tang,11,唐朝（618－907，含武周时期）,758年,邺城之战,https://zh.wikipedia.org/wiki/%E9%82%BA%E5%9F%8E%E4%B9%8B%E6%88%98,,未分级,邺城之战 758年
1028,tang,11,唐朝（618－907，含武周时期）,759年,河阳之战,https://zh.wikipedia.org/wiki/%E6%B2%B3%E9%98%B3%E4%B9%8B%E6%88%98,,未分级,河阳之战 759年
1029,tang,11,唐朝（618－907，含武周时期）,761年,邙山之战,https://zh.wikipedia.org/wiki/%E9%82%99%E5%B1%B1%E4%B9%8B%E6%88%98_(761%E5%B9%B4),,未分级,邙山之战 761年
1030,tang,11,唐朝（618－907，含武周时期）,762年,唐再夺东京之战,https://zh.wikipedia.org/wiki/%E5%94%90%E5%86%8D%E5%A4%BA%E4%B8%9C%E4%BA%AC%E4%B9%8B%E6%88%98,,未分级,唐再夺东京之战 762年
1031,tang,11,唐朝（618－907，含武周时期）,762年,唐灭史朝义之战,https://zh.wikipedia.org/wiki/%E5%94%90%E7%81%AD%E5%8F%B2%E6%9C%9D%E4%B9%89%E4%B9%8B%E6%88%98,,未分级,唐灭史朝义之战 762年
1032,tang,11,唐朝（618－907，含武周时期）,764年,邠州之战,https://zh.wikipedia.org/wiki/%E9%82%A0%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,邠州之战 764年
1033,tang,11,唐朝（618－907，含武周时期）,765年,奉天、灵台之战,https://zh.wikipedia.org/wiki/%E5%A5%89%E5%A4%A9%E3%80%81%E7%81%B5%E5%8F%B0%E4%B9%8B%E6%88%98,,未分级,奉天、灵台之战 765年
